,Unnamed: 0,location,total_sqft,bath,price,bhk
6149,7898,Yelahanka New Town,1209.0,3.0,65.0,3.0
6150,7899,Yelahanka New Town,1400.0,3.0,80.0,3.0
6151,7900,Yelahanka New Town,450.0,1.0,15.0,1.0
6152,7901,Yelahanka New Town,500.0,1.0,18.0,1.0
6153,7902,Yelahanka New Town,1420.0,3.0,75.0,3.0
6154,7904,Yelahanka New Town,2200.0,2.0,180.0,2.0
6155,7905,Yelahanka New Town,488.0,1.0,20.0,1.0
6156,7906,Yelahanka New Town,1100.0,2.0,58.0,2.0
6157,7909,Yelahanka New Town,1000.0,2.0,44.0,2.0
6158,7910,Yelahanka New Town,650.0,1.0,18.0,1.0
6159,7912,Yelahanka New Town,1740.0,3.0,150.0,3.0
6160,7913,Yelahanka New Town,1290.0,2.0,70.0,2.0
6161,7915,Yelenahalli,1240.0,2.0,47.12,2.0
6162,7916,Yelenahalli,1200.0,2.0,46.17,2.0
6163,7918,Yelenahalli,1260.0,2.0,47.88,2.0
6164,7920,Yelenahalli,1175.0,2.0,50.0,2.0
6165,7921,Yelenahalli,1650.0,3.0,68.0,3.0
6166,7922,Yelenahalli,1200.0,2.0,45.6,2.0
6167,7923,Yelenahalli,1200.0,2.0,46.17,2.0
6168,7924,Yelenahalli,1160.0,2.0,44.08,2.0
6169,7926,Yeshwanthpur,1693.0,3.0,108.0,3.0
6170,7927,Yeshwanthpur,667.0,1.0,36.85,1.0
6171,7928,Yeshwanthpur,1950.0,4.0,130.0,4.0
6172,7930,Yeshwanthpur,665.0,1.0,36.85,1.0
6173,7934,Yeshwanthpur,671.0,1.0,36.85,1.0
6174,7935,Yeshwanthpur,1277.5,2.0,95.815,2.0
6175,7936,Yeshwanthpur,668.0,1.0,36.85,1.0
6176,7937,Yeshwanthpur,1185.0,2.0,75.84,2.0
6177,7938,Yeshwanthpur,1195.0,2.0,100.0,2.0
6178,7939,Yeshwanthpur,1313.0,3.0,96.0,3.0
6179,7940,Yeshwanthpur,1400.0,2.0,100.0,2.0
6180,7943,Yeshwanthpur,673.0,1.0,36.85,1.0
6181,7944,Yeshwanthpur,717.0,2.0,49.475,2.0
6182,7947,Yeshwanthpur,605.0,1.0,41.745,1.0
6183,7949,Yeshwanthpur,669.0,1.0,36.85,1.0
6184,7951,Yeshwanthpur,3027.0,3.0,260.0,3.0
6185,7954,Yeshwanthpur,670.0,1.0,36.85,1.0
6186,7957,Yeshwanthpur,1240.0,2.0,80.0,2.0
6187,7958,Yeshwanthpur,1713.0,3.0,110.0,3.0
6188,7959,Yeshwanthpur,1144.0,2.0,67.0,2.0
6189,7960,Yeshwanthpur,1541.0,2.0,130.0,2.0
6190,7962,Yeshwanthpur,1362.0,2.0,100.0,2.0
6191,7963,Yeshwanthpur,666.0,1.0,36.8,1.0
6192,7964,Yeshwanthpur,1855.0,3.0,140.0,3.0
6193,7966,Yeshwanthpur,1165.0,2.0,85.0,2.0
6194,7969,Yeshwanthpur,1825.0,3.0,145.0,3.0
6195,7971,Yeshwanthpur,994.0,1.0,54.67,1.0
6196,7972,Yeshwanthpur,650.0,1.0,40.0,1.0
6197,7973,Yeshwanthpur,1855.0,3.0,140.0,3.0
6198,7974,Yeshwanthpur,1500.0,3.0,100.0,3.0
6199,7979,Yeshwanthpur,674.0,1.0,36.85,1.0
6200,7981,Yeshwanthpur,672.0,1.0,36.85,1.0
6201,7984,Yeshwanthpur,1195.0,2.0,100.0,2.0
6202,7985,Yeshwanthpur,1692.0,3.0,108.0,3.0
6203,7987,Yeshwanthpur,2500.0,6.0,185.0,6.0
6204,7992,Yeshwanthpur,1855.0,3.0,135.0,3.0
6205,7993,Yeshwanthpur,1876.0,3.0,160.0,3.0
6206,7995,other,2770.0,3.0,290.0,3.0
6207,7998,other,600.0,1.0,38.0,1.0
6208,8001,other,1500.0,2.0,185.0,2.0
6209,8002,other,840.0,2.0,45.0,2.0
6210,8003,other,4395.0,3.0,240.0,3.0
6211,8004,other,845.0,2.0,55.0,2.0
6212,8005,other,2511.0,3.0,205.0,3.0
6213,8006,other,1660.0,3.0,105.0,3.0
6214,8008,other,1200.0,2.0,65.0,2.0
6215,8009,other,1200.0,3.0,90.0,3.0
6216,8013,other,782.0,2.0,55.68,2.0
6217,8014,other,1800.0,3.0,120.0,3.0
6218,8015,other,1413.0,3.0,75.0,3.0
6219,8016,other,945.0,2.0,54.0,2.0
6220,8017,other,1870.0,3.0,110.0,3.0
6221,8018,other,1260.0,3.0,85.05,3.0
6222,8020,other,2795.0,3.0,235.0,3.0
6223,8022,other,1904.0,3.0,150.0,3.0
6224,8023,other,2000.0,3.0,175.0,3.0
6225,8026,other,1500.0,3.0,100.0,3.0
6226,8028,other,1783.0,3.0,115.0,3.0
6227,8029,other,912.0,3.0,70.0,3.0
6228,8032,other,1580.0,3.0,100.0,3.0
6229,8033,other,1415.0,3.0,78.0,3.0
6230,8035,other,2405.0,3.0,260.0,3.0
6231,8036,other,1500.0,2.0,115.0,2.0
6232,8041,other,1060.0,2.0,60.0,2.0
6233,8042,other,2600.0,8.0,180.0,8.0
6234,8044,other,1285.0,2.0,72.5,2.0
6235,8045,other,4050.0,3.0,280.0,3.0
6236,8048,other,1280.0,2.0,69.0,2.0
6237,8049,other,3045.0,3.0,170.0,3.0
6238,8052,other,900.0,2.0,110.0,2.0
6239,8057,other,1560.0,3.0,115.0,3.0
6240,8060,other,1200.0,4.0,165.0,4.0
6241,8062,other,1645.0,3.0,95.0,3.0
6242,8063,other,1200.0,2.0,79.0,2.0
6243,8065,other,1350.0,3.0,140.0,3.0
6244,8066,other,1800.0,3.0,150.0,3.0
6245,8068,other,1762.0,3.0,125.0,3.0
6246,8070,other,1200.0,3.0,90.0,3.0
6247,8071,other,2023.71,3.0,275.0,3.0
6248,8077,other,2150.0,3.0,240.0,3.0
6249,8080,other,3309.0,4.0,325.0,4.0
6250,8081,other,5000.0,11.0,360.0,11.0
6251,8083,other,1150.0,2.0,126.0,2.0
6252,8086,other,1200.0,2.0,74.0,2.0
6253,8089,other,1753.0,3.0,120.0,3.0
6254,8091,other,720.0,2.0,45.0,2.0
6255,8094,other,1200.0,4.0,165.0,4.0
6256,8095,other,700.0,1.0,41.0,1.0
6257,8097,other,1595.0,3.0,115.0,3.0
6258,8098,other,1353.0,2.0,110.0,2.0
6259,8099,other,1200.0,1.0,85.0,1.0
6260,8102,other,1325.0,3.0,90.0,3.0
6261,8105,other,1056.0,2.0,80.0,2.0
6262,8107,other,1600.0,3.0,86.0,3.0
6263,8109,other,1544.0,3.0,120.0,3.0
6264,8110,other,1200.0,2.0,65.0,2.0
6265,8111,other,540.0,1.0,36.0,1.0
6266,8112,other,1578.0,3.0,180.0,3.0
6267,8114,other,1600.0,2.0,115.0,2.0
6268,8115,other,416.0,1.0,18.5,1.0
6269,8118,other,834.0,1.0,60.0,1.0
6270,8119,other,1125.0,3.0,70.0,3.0
6271,8120,other,3000.0,4.0,260.0,4.0
6272,8121,other,2160.0,6.0,250.0,6.0
6273,8123,other,469.0,1.0,25.0,1.0
6274,8128,other,1630.0,2.0,200.0,2.0
6275,8130,other,1200.0,3.0,70.0,3.0
6276,8131,other,1350.0,3.0,77.0,3.0
6277,8132,other,4046.0,4.0,445.0,4.0
6278,8133,other,1180.0,3.0,78.34,3.0
6279,8134,other,1355.0,2.0,115.0,2.0
6280,8135,other,600.0,1.0,50.0,1.0
6281,8136,other,1875.0,3.0,165.0,3.0
6282,8137,other,600.0,2.0,55.0,2.0
6283,8140,other,1750.0,3.0,120.0,3.0
6284,8143,other,1092.0,3.0,98.5,3.0
6285,8146,other,1855.0,3.0,225.0,3.0
6286,8150,other,425.0,1.0,20.03,1.0
6287,8152,other,600.0,1.0,60.0,1.0
6288,8153,other,1468.0,2.0,140.0,2.0
6289,8154,other,4300.0,4.0,550.0,4.0
6290,8156,other,775.0,2.0,55.0,2.0
6291,8159,other,1352.0,3.0,135.0,3.0
6292,8161,other,1200.0,4.0,95.0,4.0
6293,8162,other,1976.0,3.0,184.0,3.0
6294,8163,other,5500.0,4.0,600.0,4.0
6295,8164,other,1200.0,3.0,95.0,3.0
6296,8167,other,1180.0,2.0,69.0,2.0
6297,8168,other,686.0,1.0,17.0,1.0
6298,8170,other,1500.0,4.0,180.0,4.0
6299,8172,other,1282.0,2.0,87.0,2.0
6300,8174,other,1500.0,3.0,95.0,3.0
6301,8175,other,1300.0,2.0,115.0,2.0
6302,8176,other,530.0,1.0,20.0,1.0
6303,8177,other,1350.0,2.0,80.0,2.0
6304,8179,other,2400.0,8.0,125.0,8.0
6305,8181,other,1141.0,2.0,62.0,2.0
6306,8184,other,950.0,1.0,40.0,1.0
6307,8191,other,1480.0,3.0,90.0,3.0
6308,8192,other,1600.0,3.0,90.0,3.0
6309,8193,other,1200.0,4.0,135.0,4.0
6310,8195,other,1500.0,3.0,115.0,3.0
6311,8196,other,1824.0,3.0,125.0,3.0
6312,8197,other,750.0,1.0,56.25,1.0
6313,8204,other,6000.0,4.0,400.0,4.0
6314,8205,other,2400.0,3.0,170.0,3.0
6315,8207,other,1500.0,3.0,98.0,3.0
6316,8208,other,3095.0,3.0,350.0,3.0
6317,8210,other,1200.0,1.0,28.0,1.0
6318,8211,other,1500.0,3.0,100.0,3.0
6319,8213,other,1560.0,5.0,145.0,5.0
6320,8215,other,1560.0,3.0,188.0,3.0
6321,8218,other,485.0,1.0,15.0,1.0
6322,8224,other,1200.0,3.0,130.0,3.0
6323,8225,other,1050.0,2.0,67.0,2.0
6324,8226,other,1596.0,3.0,105.0,3.0
6325,8230,other,1200.0,3.0,85.0,3.0
6326,8231,other,1132.0,2.0,67.0,2.0
6327,8233,other,1515.0,3.0,88.0,3.0
6328,8236,other,1380.0,2.0,80.0,2.0
6329,8239,other,4346.0,4.0,500.0,4.0
6330,8241,other,2200.0,3.0,187.0,3.0
6331,8242,other,3329.0,3.0,330.0,3.0
6332,8243,other,3600.0,4.0,300.0,4.0
6333,8244,other,3500.0,4.0,450.0,4.0
6334,8246,other,1093.0,2.0,65.0,2.0
6335,8248,other,1535.0,3.0,95.0,3.0
6336,8250,other,1100.0,2.0,62.7,2.0
6337,8253,other,2197.0,3.0,280.0,3.0
6338,8255,other,1100.0,2.0,60.0,2.0
6339,8256,other,1600.0,4.0,172.0,4.0
6340,8257,other,1450.0,3.0,85.0,3.0
6341,8258,other,2000.0,4.0,166.0,4.0
6342,8262,other,1756.0,3.0,100.0,3.0
6343,8263,other,1532.0,3.0,92.0,3.0
6344,8264,other,1650.0,3.0,110.0,3.0
6345,8265,other,1200.0,2.0,66.0,2.0
6346,8267,other,1525.0,3.0,122.0,3.0
6347,8271,other,2400.0,4.0,200.0,4.0
6348,8272,other,1000.0,2.0,130.0,2.0
6349,8274,other,3040.0,2.0,180.0,2.0
6350,8276,other,1390.0,3.0,120.0,3.0
6351,8278,other,1135.0,2.0,68.0,2.0
6352,8279,other,900.0,2.0,55.0,2.0
6353,8283,other,2500.0,3.0,250.0,3.0
6354,8287,other,1269.72,2.0,68.0,2.0
6355,8288,other,1168.0,3.0,70.0,3.0
6356,8290,other,2100.0,4.0,155.0,4.0
6357,8292,other,1515.0,3.0,93.93,3.0
6358,8297,other,2700.0,6.0,214.0,6.0
6359,8298,other,2000.0,3.0,210.0,3.0
6360,8299,other,2400.0,5.0,300.0,5.0
6361,8300,other,1760.0,3.0,176.0,3.0
6362,8301,other,595.0,1.0,42.0,1.0
6363,8306,other,1170.0,2.0,86.0,2.0
6364,8307,other,2200.0,4.0,235.0,4.0
6365,8315,other,1650.0,3.0,175.0,3.0
6366,8317,other,1670.0,3.0,91.86,3.0
6367,8321,other,1250.0,3.0,80.0,3.0
6368,8322,other,1650.0,3.0,160.0,3.0
6369,8323,other,800.0,2.0,50.0,2.0
6370,8324,other,1225.0,2.0,150.0,2.0
6371,8326,other,3675.0,4.0,367.0,4.0
6372,8327,other,1200.0,2.0,150.0,2.0
6373,8330,other,1350.0,2.0,80.0,2.0
6374,8332,other,1614.0,3.0,110.0,3.0
6375,8333,other,1188.0,2.0,73.0,2.0
6376,8334,other,1480.0,3.0,90.0,3.0
6377,8335,other,680.0,2.0,42.0,2.0
6378,8338,other,955.0,2.0,53.55,2.0
6379,8340,other,2479.13,3.0,215.0,3.0
6380,8341,other,1100.0,2.0,106.0,2.0
6381,8344,other,1925.0,3.0,120.0,3.0
6382,8345,other,650.0,1.0,26.0,1.0
6383,8347,other,2000.0,3.0,207.0,3.0
6384,8348,other,1050.0,2.0,110.0,2.0
6385,8350,other,2204.0,3.0,305.0,3.0
6386,8356,other,1685.0,3.0,110.0,3.0
6387,8358,other,1550.0,3.0,110.0,3.0
6388,8359,other,500.0,1.0,20.0,1.0
6389,8361,other,3155.0,3.0,370.0,3.0
6390,8362,other,1765.0,3.0,105.0,3.0
6391,8363,other,1265.0,2.0,70.0,2.0
6392,8364,other,1012.0,2.0,59.0,2.0
6393,8365,other,2045.0,3.0,154.0,3.0
6394,8367,other,2400.0,6.0,280.0,6.0
6395,8368,other,581.91,1.0,25.0,1.0
6396,8369,other,1158.0,3.0,85.0,3.0
6397,8370,other,925.0,2.0,51.0,2.0
6398,8371,other,1415.0,2.0,110.0,2.0
6399,8374,other,4750.0,4.0,600.0,4.0
6400,8375,other,1840.0,3.0,155.0,3.0
6401,8376,other,1350.0,2.0,185.0,2.0
6402,8377,other,824.0,2.0,60.0,2.0
6403,8378,other,1340.0,3.0,100.0,3.0
6404,8379,other,1620.0,3.0,110.0,3.0
6405,8380,other,1533.0,3.0,115.0,3.0
6406,8381,other,1560.0,3.0,85.0,3.0
6407,8383,other,750.0,1.0,25.0,1.0
6408,8384,other,1375.0,3.0,85.0,3.0
6409,8391,other,1500.0,3.0,88.0,3.0
6410,8393,other,1140.0,2.0,76.0,2.0
6411,8394,other,1198.0,2.0,84.0,2.0
6412,8395,other,4000.0,4.0,520.0,4.0
6413,8397,other,1370.0,2.0,75.0,2.0
6414,8401,other,1000.0,2.0,55.0,2.0
6415,8402,other,1200.0,2.0,125.0,2.0
6416,8406,other,1050.0,1.0,70.0,1.0
6417,8407,other,1200.0,3.0,80.0,3.0
6418,8415,other,400.0,1.0,14.0,1.0
6419,8417,other,1575.0,5.0,150.0,5.0
6420,8419,other,4800.0,4.0,629.0,4.0
6421,8420,other,1200.0,2.0,70.0,2.0
6422,8422,other,1100.0,2.0,60.0,2.0
6423,8424,other,1300.0,2.0,79.0,2.0
6424,8426,other,3500.0,4.0,350.0,4.0
6425,8428,other,1000.0,3.0,110.0,3.0
6426,8435,other,2400.0,3.0,260.0,3.0
6427,8436,other,1533.0,3.0,85.0,3.0
6428,8439,other,1452.55,2.0,110.0,2.0
6429,8440,other,2357.0,3.0,151.0,3.0
6430,8441,other,1170.0,2.0,105.0,2.0
6431,8442,other,1411.0,3.0,91.72,3.0
6432,8444,other,3095.0,3.0,375.0,3.0
6433,8446,other,1100.0,3.0,78.0,3.0
6434,8448,other,3600.0,4.0,365.0,4.0
6435,8451,other,1945.0,3.0,120.0,3.0
6436,8453,other,1650.0,3.0,165.0,3.0
6437,8454,other,1550.0,3.0,150.0,3.0
6438,8456,other,1150.0,3.0,75.0,3.0
6439,8457,other,1200.0,3.0,74.0,3.0
6440,8458,other,1229.0,3.0,86.03,3.0
6441,8459,other,1030.0,2.0,61.0,2.0
6442,8460,other,600.0,1.0,32.0,1.0
6443,8461,other,1165.0,2.0,135.0,2.0
6444,8464,other,3000.0,4.0,240.0,4.0
6445,8466,other,1315.0,2.0,90.0,2.0
6446,8467,other,1210.0,2.0,72.0,2.0
6447,8468,other,11338.0,6.0,1000.0,6.0
6448,8470,other,30000.0,4.0,2100.0,4.0
6449,8472,other,1170.0,2.0,68.0,2.0
6450,8473,other,1600.0,2.0,110.0,2.0
6451,8475,other,1370.0,3.0,75.0,3.0
6452,8477,other,1980.0,3.0,224.0,3.0
6453,8479,other,1700.0,3.0,97.0,3.0
6454,8480,other,1900.0,3.0,160.0,3.0
6455,8482,other,1100.0,2.0,75.0,2.0
6456,8483,other,1929.0,3.0,115.0,3.0
6457,8484,other,3161.0,4.0,214.0,4.0
6458,8486,other,3515.0,3.0,420.0,3.0
6459,8488,other,1100.0,2.0,70.0,2.0
6460,8492,other,700.0,1.0,41.0,1.0
6461,8497,other,3000.0,3.0,250.0,3.0
6462,8498,other,1100.0,2.0,61.0,2.0
6463,8499,other,1260.0,1.0,41.0,1.0
6464,8500,other,1500.0,1.0,37.5,1.0
6465,8501,other,600.0,1.0,17.0,1.0
6466,8503,other,1165.0,2.0,75.0,2.0
6467,8504,other,1272.0,3.0,75.0,3.0
6468,8506,other,1600.0,5.0,140.0,5.0
6469,8508,other,1000.0,3.0,65.0,3.0
6470,8510,other,2400.0,3.0,325.0,3.0
6471,8512,other,1463.0,2.0,142.0,2.0
6472,8514,other,2401.0,3.0,185.0,3.0
6473,8515,other,1875.0,3.0,235.0,3.0
6474,8517,other,890.0,1.0,75.0,1.0
6475,8520,other,2400.0,3.0,290.0,3.0
6476,8522,other,1690.0,3.0,100.0,3.0
6477,8525,other,1350.0,2.0,90.0,2.0
6478,8526,other,1460.0,3.0,88.0,3.0
6479,8527,other,1685.0,3.0,95.0,3.0
6480,8528,other,800.0,1.0,52.0,1.0
6481,8529,other,4000.0,4.0,280.0,4.0
6482,8531,other,792.0,2.0,70.0,2.0
6483,8534,other,2400.0,5.0,235.0,5.0
6484,8537,other,461.82,1.0,31.7,1.0
6485,8538,other,1500.0,3.0,85.0,3.0
6486,8541,other,1260.0,2.0,75.0,2.0
6487,8543,other,12000.0,10.0,525.0,10.0
6488,8545,other,2820.0,3.0,285.0,3.0
6489,8546,other,1950.0,3.0,130.0,3.0
6490,8548,other,1350.0,3.0,140.0,3.0
6491,8549,other,4051.0,4.0,345.0,4.0
6492,8550,other,2100.0,3.0,170.0,3.0
6493,8551,other,1991.0,3.0,160.0,3.0
6494,8553,other,1200.0,3.0,66.0,3.0
6495,8555,other,3000.0,4.0,342.0,4.0
6496,8556,other,2400.0,6.0,245.0,6.0
6497,8558,other,1375.0,2.0,105.0,2.0
6498,8559,other,1693.0,3.0,108.0,3.0
6499,8566,other,1150.0,3.0,77.5,3.0
6500,8570,other,1058.0,2.0,60.0,2.0
6501,8571,other,900.0,1.0,30.0,1.0
6502,8572,other,1672.0,3.0,150.0,3.0
6503,8575,other,1250.0,3.0,139.0,3.0
6504,8576,other,1468.0,2.0,130.0,2.0
6505,8580,other,1480.0,3.0,145.0,3.0
6506,8583,other,2280.0,3.0,285.0,3.0
6507,8584,other,2000.0,3.0,200.0,3.0
6508,8587,other,1080.0,3.0,75.0,3.0
6509,8588,other,2400.0,3.0,150.0,3.0
6510,8590,other,1125.0,2.0,75.0,2.0
6511,8591,other,1596.0,3.0,95.0,3.0
6512,8592,other,1639.0,3.0,123.0,3.0
6513,8594,other,1740.0,3.0,199.0,3.0
6514,8595,other,1372.0,3.0,90.0,3.0
6515,8597,other,6200.0,5.0,720.0,5.0
6516,8600,other,925.0,2.0,63.0,2.0
6517,8601,other,1200.0,4.0,95.0,4.0
6518,8602,other,1200.0,2.0,79.0,2.0
6519,8603,other,2500.0,3.0,270.0,3.0
6520,8604,other,1584.0,4.0,145.0,4.0
6521,8605,other,1570.0,3.0,115.0,3.0
6522,8606,other,3000.0,3.0,400.0,3.0
6523,8610,other,1750.0,3.0,180.0,3.0
6524,8611,other,1500.0,2.0,160.0,2.0
6525,8612,other,2100.0,6.0,275.0,6.0
6526,8614,other,705.0,1.0,36.5,1.0
6527,8615,other,1340.0,3.0,77.0,3.0
6528,8619,other,1260.0,1.0,41.0,1.0
6529,8620,other,1200.0,2.0,125.0,2.0
6530,8621,other,1270.0,4.0,175.0,4.0
6531,8622,other,1200.0,3.0,130.0,3.0
6532,8623,other,3595.0,4.0,360.0,4.0
6533,8625,other,3100.0,4.0,385.0,4.0
6534,8627,other,1200.0,4.0,150.0,4.0
6535,8628,other,3259.0,3.0,270.0,3.0
6536,8631,other,596.0,1.0,42.0,1.0
6537,8632,other,10000.0,16.0,550.0,16.0
6538,8633,other,1200.0,4.0,110.0,4.0
6539,8634,other,1910.0,3.0,190.0,3.0
6540,8637,other,1750.0,3.0,149.0,3.0
6541,8639,other,985.0,2.0,63.0,2.0
6542,8640,other,1300.0,2.0,129.0,2.0
6543,8641,other,1490.0,3.0,88.0,3.0
6544,8645,other,650.0,1.0,30.0,1.0
6545,8646,other,1500.0,3.0,89.99,3.0
6546,8647,other,1350.0,4.0,145.0,4.0
6547,8648,other,910.0,1.0,42.0,1.0
6548,8651,other,532.0,1.0,22.49,1.0
6549,8652,other,1060.0,3.0,62.0,3.0
6550,8654,other,1550.0,2.0,160.0,2.0
6551,8658,other,1000.0,2.0,80.0,2.0
6552,8660,other,1500.0,3.0,97.0,3.0
6553,8661,other,1865.0,3.0,140.0,3.0
6554,8663,other,3500.0,4.0,245.0,4.0
6555,8667,other,1320.0,3.0,73.0,3.0
6556,8668,other,2150.0,6.0,205.0,6.0
6557,8671,other,675.0,2.0,52.0,2.0
6558,8672,other,1801.0,3.0,139.0,3.0
6559,8674,other,2990.0,4.0,324.0,4.0
6560,8675,other,2400.0,2.0,160.0,2.0
6561,8677,other,1150.0,2.0,75.0,2.0
6562,8678,other,1200.0,3.0,165.0,3.0
6563,8685,other,1390.0,3.0,80.0,3.0
6564,8686,other,1550.0,3.0,90.0,3.0
6565,8689,other,1500.0,4.0,110.0,4.0
6566,8691,other,1839.0,3.0,165.0,3.0
6567,8693,other,900.0,2.0,70.0,2.0
6568,8695,other,1500.0,3.0,149.0,3.0
6569,8698,other,750.0,1.0,50.0,1.0
6570,8699,other,600.0,2.0,75.0,2.0
6571,8700,other,1605.0,3.0,85.0,3.0
6572,8703,other,1500.0,1.0,19.5,1.0
6573,8705,other,1200.0,2.0,70.0,2.0
6574,8706,other,1200.0,2.0,160.0,2.0
6575,8707,other,1904.0,3.0,155.0,3.0
6576,8708,other,2770.0,3.0,315.0,3.0
6577,8709,other,813.0,1.0,39.0,1.0
6578,8712,other,1630.0,3.0,97.78,3.0
6579,8714,other,2425.0,4.0,173.0,4.0
6580,8718,other,1280.0,2.0,75.0,2.0
6581,8719,other,735.0,1.0,75.0,1.0
6582,8720,other,500.0,1.0,24.0,1.0
6583,8722,other,1200.0,3.0,145.0,3.0
6584,8723,other,1200.0,2.0,100.0,2.0
6585,8724,other,1200.0,3.0,160.0,3.0
6586,8725,other,1265.0,3.0,82.0,3.0
6587,8728,other,1850.0,3.0,98.0,3.0
6588,8729,other,2360.0,4.0,150.0,4.0
6589,8730,other,1030.0,2.0,77.25,2.0
6590,8732,other,2000.0,3.0,160.0,3.0
6591,8733,other,1575.0,3.0,93.0,3.0
6592,8734,other,1300.0,3.0,70.0,3.0
6593,8736,other,1380.0,2.0,75.0,2.0
6594,8741,other,3100.0,3.0,250.0,3.0
6595,8742,other,1190.0,2.0,100.0,2.0
6596,8743,other,1827.0,3.0,100.0,3.0
6597,8744,other,1500.0,3.0,95.0,3.0
6598,8745,other,1180.0,2.0,63.0,2.0
6599,8750,other,1645.0,3.0,95.0,3.0
6600,8751,other,1200.0,4.0,140.0,4.0
6601,8754,other,1097.0,2.0,65.0,2.0
6602,8755,other,1600.0,4.0,165.0,4.0
6603,8757,other,900.0,2.0,110.0,2.0
6604,8758,other,1200.0,2.0,125.0,2.0
6605,8759,other,1355.0,2.0,75.0,2.0
6606,8761,other,7500.0,4.0,900.0,4.0
6607,8764,other,4104.0,4.0,360.0,4.0
6608,8767,other,2080.0,2.0,150.0,2.0
6609,8768,other,1505.0,2.0,90.0,2.0
6610,8769,other,1200.0,3.0,95.75,3.0
6611,8770,other,1810.0,3.0,148.0,3.0
6612,8772,other,1530.0,3.0,97.0,3.0
6613,8777,other,1500.0,3.0,130.0,3.0
6614,8781,other,1400.0,2.0,80.0,2.0
6615,8782,other,1533.0,3.0,150.0,3.0
6616,8784,other,3730.0,4.0,450.0,4.0
6617,8785,other,745.0,2.0,50.0,2.0
6618,8787,other,1355.0,2.0,95.0,2.0
6619,8788,other,833.0,1.0,49.0,1.0
6620,8790,other,3000.0,4.0,270.0,4.0
6621,8791,other,1220.0,2.0,68.0,2.0
6622,8792,other,3811.0,4.0,475.0,4.0
6623,8793,other,1545.0,3.0,85.0,3.0
6624,8795,other,1350.0,2.0,110.0,2.0
6625,8797,other,1200.0,3.0,68.0,3.0
6626,8799,other,2000.0,5.0,180.0,5.0
6627,8803,other,1280.0,4.0,115.0,4.0
6628,8804,other,1200.0,3.0,85.0,3.0
6629,8806,other,1655.0,3.0,155.0,3.0
6630,8807,other,1150.0,2.0,74.0,2.0
6631,8809,other,1200.0,3.0,108.0,3.0
6632,8810,other,1200.0,2.0,75.0,2.0
6633,8815,other,1500.0,2.0,203.0,2.0
6634,8818,other,4500.0,9.0,500.0,9.0
6635,8821,other,1550.0,3.0,160.0,3.0
6636,8824,other,1758.0,3.0,95.0,3.0
6637,8825,other,3179.0,4.0,351.0,4.0
6638,8827,other,1200.0,2.0,85.0,2.0
6639,8829,other,1800.0,3.0,140.0,3.0
6640,8832,other,3900.0,4.0,333.0,4.0
6641,8833,other,2400.0,3.0,200.0,3.0
6642,8834,other,1645.0,3.0,87.5,3.0
6643,8836,other,2600.0,3.0,140.0,3.0
6644,8837,other,950.0,2.0,60.0,2.0
6645,8843,other,1900.0,3.0,205.0,3.0
6646,8845,other,1402.0,3.0,85.0,3.0
6647,8847,other,2100.0,3.0,240.0,3.0
6648,8851,other,1200.0,3.0,140.0,3.0
6649,8852,other,814.0,2.0,55.0,2.0
6650,8855,other,1590.0,3.0,120.0,3.0
6651,8856,other,3754.0,4.0,430.0,4.0
6652,8859,other,1450.0,3.0,89.6,3.0
6653,8861,other,1340.0,2.0,77.0,2.0
6654,8864,other,1665.0,3.0,105.0,3.0
6655,8866,other,2300.0,4.0,200.0,4.0
6656,8867,other,1210.0,2.0,76.0,2.0
6657,8872,other,1065.0,2.0,58.0,2.0
6658,8875,other,1636.0,3.0,97.0,3.0
6659,8876,other,3600.0,4.0,450.0,4.0
6660,8879,other,1200.0,3.0,72.0,3.0
6661,8883,other,1000.0,2.0,75.0,2.0
6662,8886,other,1170.0,2.0,86.0,2.0
6663,8887,other,4830.0,4.0,390.0,4.0
6664,8888,other,850.0,2.0,75.0,2.0
6665,8892,other,2065.0,3.0,130.0,3.0
6666,8893,other,1150.0,2.0,125.0,2.0
6667,8896,other,2550.0,3.0,290.0,3.0
6668,8897,other,3080.0,4.0,285.0,4.0
6669,8899,other,3400.0,4.0,420.0,4.0
6670,8900,other,450.0,1.0,25.0,1.0
6671,8901,other,1100.0,2.0,85.0,2.0
6672,8906,other,1036.0,2.0,110.0,2.0
6673,8909,other,1376.0,4.0,156.0,4.0
6674,8914,other,1080.0,2.0,62.0,2.0
6675,8918,other,1475.0,3.0,200.0,3.0
6676,8919,other,1200.0,3.0,96.25,3.0
6677,8921,other,2631.0,4.0,200.0,4.0
6678,8922,other,830.0,2.0,60.0,2.0
6679,8923,other,1500.0,2.0,88.0,2.0
6680,8926,other,856.0,2.0,48.0,2.0
6681,8927,other,1143.0,2.0,62.0,2.0
6682,8929,other,1117.0,2.0,110.0,2.0
6683,8930,other,600.0,1.0,43.0,1.0
6684,8934,other,1200.0,3.0,70.0,3.0
6685,8935,other,2675.0,4.0,290.0,4.0
6686,8939,other,1477.0,3.0,80.0,3.0
6687,8940,other,3500.0,4.0,450.0,4.0
6688,8941,other,1793.0,3.0,98.0,3.0
6689,8945,other,1020.0,2.0,62.0,2.0
6690,8946,other,3563.0,4.0,310.0,4.0
6691,8949,other,3300.0,4.0,318.0,4.0
6692,8950,other,1200.0,3.0,165.0,3.0
